gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalSpend,avg_monthly_spend,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_Loyal,MonthlyCharges_group_Medium,MonthlyCharges_group_High
1,1,0,0,20,1,1,84.35,1745.2,0,1687.0,83.1047619047619,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,0,0,0,2,1,0,44.65,74.9,1,89.3,24.96666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,0,57,1,1,71.1,4140.1,0,4052.7,71.38103448275862,3,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True
0,1,1,0,44,1,1,85.15,3670.5,0,3746.6000000000004,81.56666666666666,3,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True
1,0,0,0,24,1,1,49.7,1167.8,0,1192.8000000000002,46.711999999999996,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1,0,1,1,15,0,1,30.2,469.65,0,453.0,29.353125,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,3,0,0,25.25,58.9,1,75.75,14.725,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1,4,1,0,84.05,333.55,1,336.2,66.71000000000001,2,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,37,1,1,85.7,3171.15,1,3170.9,83.45131578947368,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
0,0,0,0,1,1,1,74.7,74.7,1,74.7,37.35,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,24,1,0,56.35,1381.2,0,1352.4,55.248000000000005,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0,0,0,0,5,1,1,90.8,455.5,1,454.0,75.91666666666667,2,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,0,0,33,1,0,107.55,3645.5,0,3549.15,107.22058823529412,4,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True
0,0,1,1,58,1,1,19.85,1158.85,0,1151.3000000000002,19.64152542372881,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,72,1,1,95.9,6954.15,0,6904.8,95.26232876712328,3,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True
0,0,1,0,71,1,0,23.85,1672.1,0,1693.3500000000001,23.22361111111111,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,0,0,28,1,1,106.15,3152.5,1,2972.2000000000003,108.70689655172414,4,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True
1,0,1,0,51,1,1,83.85,4307.1,0,4276.349999999999,82.82884615384616,6,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,0,0,0,30,1,0,85.35,2530.4,1,2560.5,81.6258064516129,6,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True
1,1,1,0,72,1,1,84.8,6141.65,0,6105.599999999999,84.13219178082191,3,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True
1,1,0,0,36,1,1,90.85,3186.7,1,3270.6,86.12702702702703,2,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,0,0,1,14,1,0,76.1,1054.8,0,1065.3999999999999,70.32,5,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True
0,0,1,1,72,1,0,74.55,5430.65,0,5367.599999999999,74.39246575342466,4,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True
0,0,1,1,22,0,0,39.2,849.9,0,862.4000000000001,36.952173913043474,2,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
0,0,0,0,2,1,0,79.55,151.75,0,159.1,50.583333333333336,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,15,1,0,19.6,299.4,0,294.0,18.7125,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,51,1,0,19.55,1086.75,0,997.0500000000001,20.89903846153846,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,0,1,0,70,0,1,39.15,2692.75,0,2740.5,37.92605633802817,3,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False
0,0,1,1,71,1,0,20.1,1389.6,0,1427.1000000000001,19.299999999999997,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,39,1,1,99.95,3767.4,0,3898.05,94.185,3,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True
0,0,1,1,61,1,0,59.8,3641.5,0,3647.7999999999997,58.733870967741936,2,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False
0,0,0,0,52,1,1,49.75,2535.55,0,2587.0,47.840566037735854,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,1,0,1,35.75,35.75,1,35.75,17.875,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0,1,0,64,1,1,108.5,6880.85,0,6944.0,105.85923076923078,5,False,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True
1,0,1,0,62,1,1,60.15,3753.2,0,3729.2999999999997,59.57460317460317,3,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False
1,0,1,0,30,1,0,19.05,637.55,0,571.5,20.566129032258065,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,1,1,1,4,1,0,46.0,181.6,1,184.0,36.32,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,63,1,1,84.0,5329.55,0,5292.0,83.27421875,6,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True
0,0,0,0,1,1,1,44.55,44.55,0,44.55,22.275,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,0,1,0,15,1,1,103.45,1539.8,0,1551.75,96.2375,4,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True
1,0,1,1,27,1,1,80.65,2209.75,0,2177.55,78.91964285714286,2,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0,0,1,4,0,1,57.2,223.75,0,228.8,44.75,5,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False
0,0,1,0,72,1,1,110.75,7751.7,0,7974.0,106.18767123287671,5,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,True
1,1,1,0,45,1,0,24.7,1174.35,0,1111.5,25.529347826086955,0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,1,0,0,45,1,1,97.05,4385.05,0,4367.25,95.32717391304348,4,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True
0,0,0,0,36,1,1,76.35,2606.35,0,2748.6,70.44189189189188,5,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True
1,0,1,1,17,1,1,89.4,1539.45,1,1519.8000000000002,85.525,3,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0,18.9,18.9,0,18.9,9.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0,16,1,1,74.45,1261.35,0,1191.2,74.1970588235294,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0,3,1,1,19.8,58.15,1,59.400000000000006,14.5375,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,4,1,1,50.9,225.6,1,203.6,45.12,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,71,1,1,84.4,5969.3,0,5992.400000000001,82.90694444444445,6,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
1,0,1,1,10,1,1,24.4,253.9,0,244.0,23.081818181818182,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,20,1,0,20.05,400.0,0,401.0,19.047619047619047,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1,0,0,0,4,1,1,81.0,340.85,1,324.0,68.17,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,26,1,1,98.35,2515.3,1,2557.1,93.15925925925927,3,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,4,1,0,55.5,227.35,0,222.0,45.47,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0,0,0,5,0,1,51.0,305.95,1,255.0,50.99166666666667,3,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
0,0,1,0,4,1,1,91.65,365.4,1,366.6,73.08,2,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1,1,1,0,29,1,1,84.3,2357.75,0,2444.7,78.59166666666667,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,2,1,0,100.2,198.5,0,200.4,66.16666666666667,4,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True
0,0,0,0,29,1,0,19.4,554.25,0,562.5999999999999,18.475,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1,0,0,1,1,1,1,90.85,90.85,1,90.85,45.425,2,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1,0,0,0,1,1,0,69.4,69.4,1,69.4,34.7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,0,8,1,1,94.45,742.95,1,755.6,82.55000000000001,3,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0,0,0,13,1,1,20.4,251.65,0,265.2,17.975,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,0,59,1,1,94.75,5597.65,0,5590.25,93.29416666666665,3,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True
0,0,1,1,1,1,1,20.15,20.15,1,20.15,10.075,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0,50,1,1,95.7,4816.7,1,4785.0,94.44509803921568,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True
1,0,1,0,18,1,1,44.35,768.05,0,798.3000000000001,40.42368421052631,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,1,17,1,0,74.55,1215.8,0,1267.35,67.54444444444444,4,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True
1,0,1,0,47,1,0,73.6,3522.65,0,3459.2,73.38854166666667,4,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True
0,0,0,0,26,1,1,74.95,1834.95,1,1948.7,67.96111111111111,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,6,0,1,47.95,305.1,1,287.70000000000005,43.58571428571429,3,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
1,0,1,1,19,1,0,50.1,910.45,0,951.9,45.5225,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0,0,3,1,1,63.6,155.65,1,190.8,38.9125,2,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,1,1,1,68,0,1,53.0,3656.25,0,3604.0,52.98913043478261,4,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False
0,0,1,0,2,1,0,19.85,52.0,0,39.7,17.333333333333332,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,7,0,1,24.35,150.85,0,170.45000000000002,18.85625,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,18,1,1,19.55,389.25,0,351.90000000000003,20.486842105263158,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0,1,0,71,1,0,25.05,1873.7,0,1778.55,26.023611111111112,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,1,1,0,13,1,0,93.8,1261.0,0,1219.3999999999999,90.07142857142857,3,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1,0,0,0,3,0,1,36.85,108.7,1,110.55000000000001,27.175,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,72,1,1,103.75,7346.2,0,7470.0,100.63287671232877,4,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True
1,0,1,1,66,0,1,56.75,3708.4,0,3745.5,55.34925373134328,4,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False
1,0,1,1,24,1,1,20.8,469.65,0,499.20000000000005,18.785999999999998,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0,0,1,1,1,44.1,44.1,1,44.1,22.05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,56,1,1,24.45,1385.85,0,1369.2,24.31315789473684,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,1,0,22,1,0,25.6,548.8,0,563.2,23.86086956521739,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,0,14,0,1,50.75,712.75,1,710.5,47.516666666666666,3,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False
0,1,1,0,61,1,1,104.4,6405.0,1,6368.400000000001,103.30645161290323,4,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,True,False,True
0,1,1,0,40,0,1,39.3,1637.4,1,1572.0,39.93658536585366,2,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
0,0,0,0,42,1,0,59.65,2536.55,0,2505.2999999999997,58.989534883720935,3,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,1,1,72,1,1,83.3,6042.7,0,5997.599999999999,82.77671232876712,5,False,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,0,12,1,1,79.55,958.25,0,954.5999999999999,73.71153846153847,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1,0,71,1,0,24.45,1730.65,0,1735.95,24.036805555555556,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0,26,1,0,19.2,459.6,0,499.2,17.022222222222222,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,0,0,1,7,0,0,29.8,201.95,0,208.6,25.24375,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,6,1,0,45.5,285.2,0,273.0,40.74285714285714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,58,1,1,106.45,6145.85,1,6174.1,104.16694915254237,5,False,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True
1,0,1,0,51,0,1,30.05,1529.45,0,1532.55,29.4125,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,1,1,72,0,1,65.65,4664.5,0,4726.8,63.897260273972606,6,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False
0,0,0,0,18,1,1,96.05,1740.7,1,1728.8999999999999,91.61578947368422,3,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,7,1,1,75.1,552.95,1,525.6999999999999,69.11875,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,47,1,0,74.05,3496.3,0,3480.35,72.83958333333334,4,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1,1,0,0,2,1,1,44.7,93.7,1,89.4,31.233333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,62,1,1,110.75,7053.35,0,6866.5,111.95793650793651,5,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
0,0,1,1,16,1,0,19.7,301.55,0,315.2,17.738235294117647,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1,0,0,0,6,1,1,49.5,312.7,0,297.0,44.67142857142857,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,0,0,19,1,1,55.0,1046.5,1,1045.0,52.325,2,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
0,0,1,1,69,0,1,43.95,2960.1,0,3032.55,42.287142857142854,3,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False
1,0,1,1,11,1,1,74.35,834.2,1,817.8499999999999,69.51666666666667,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,64,1,1,111.15,6953.4,0,7113.6,106.97538461538461,5,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
0,0,1,0,39,1,1,104.7,4134.85,1,4083.3,103.37125,5,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,True
0,0,0,0,15,1,1,55.7,899.8,1,835.5,56.2375,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,0,0,0,25,1,0,20.6,541.5,0,515.0,20.826923076923077,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0,0,0,6,1,0,19.65,116.85,0,117.89999999999999,16.692857142857143,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,0,1,0,66,1,0,115.8,7942.15,0,7642.8,118.53955223880597,6,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True
0,0,0,0,61,1,0,88.65,5321.25,0,5407.650000000001,85.82661290322581,5,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,1,1,0,43,1,1,94.5,4156.8,0,4063.5,94.47272727272728,3,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True
0,0,0,0,12,1,0,20.1,223.6,0,241.20000000000002,17.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0,23,0,1,34.65,768.45,0,796.9499999999999,32.018750000000004,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,1,1,0,71,0,1,52.3,3765.05,0,3713.2999999999997,52.29236111111111,4,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False
0,0,0,0,34,1,0,65.0,2157.5,0,2210.0,61.642857142857146,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False
0,0,0,0,5,1,0,19.85,108.05,1,99.25,18.008333333333333,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0,41,0,0,35.45,1391.65,0,1453.45,33.13452380952381,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False
0,0,1,1,72,1,0,19.7,1379.8,0,1418.3999999999999,18.9013698630137,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,1,0,0,14,1,1,95.6,1273.3,0,1338.3999999999999,84.88666666666667,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,41,1,1,19.85,810.45,0,813.85,19.29642857142857,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,23,1,0,81.85,1810.85,0,1882.55,75.45208333333333,1,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
1,0,1,1,71,1,0,109.3,7782.85,0,7760.3,108.0951388888889,6,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,0,0,0,1,1,1,70.3,70.3,1,70.3,35.15,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,72,1,0,25.4,1797.1,0,1828.8,24.61780821917808,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,6,1,1,69.8,377.85,0,418.79999999999995,53.978571428571435,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,23,1,1,20.0,445.3,0,460.0,18.554166666666667,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,1,1,0,10,1,0,85.55,851.75,1,855.5,77.43181818181819,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,72,1,1,109.9,7624.2,0,7912.8,104.44109589041096,6,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True
0,0,1,0,7,1,1,50.3,355.1,0,352.09999999999997,44.3875,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,6,1,0,94.5,575.45,1,567.0,82.20714285714287,3,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
1,0,1,1,9,1,1,101.5,906.85,0,913.5,90.685,4,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True
0,0,0,0,12,1,1,89.15,1057.55,0,1069.8000000000002,81.35,2,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,1,1,1,19.4,19.4,0,19.4,9.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1,48,0,0,29.9,1388.75,0,1435.1999999999998,28.341836734693878,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,0,20,1,0,78.8,1641.3,0,1576.0,78.15714285714286,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,1,1,0,16,1,1,85.35,1375.15,1,1365.6,80.89117647058823,1,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0,0,0,0,2,1,1,79.65,152.7,1,159.3,50.9,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,0,0,10,1,1,19.3,185.2,0,193.0,16.836363636363636,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,0,2,1,1,79.6,195.05,1,159.2,65.01666666666667,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,20,1,0,96.8,1826.7,0,1936.0,86.9857142857143,3,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True
1,0,1,0,20,1,0,20.65,417.5,0,413.0,19.88095238095238,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,1,1,19,1,0,19.8,344.5,0,376.2,17.225,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,1,0,0,19,1,1,90.6,1660.0,1,1721.3999999999999,83.0,2,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1,0,1,0,22,1,1,104.6,2180.55,0,2301.2,94.80652173913045,5,False,False,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,35,1,0,80.05,2835.9,0,2801.75,78.775,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0,0,0,0,1,1,0,45.15,45.15,0,45.15,22.575,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,39,1,1,73.15,2730.85,0,2852.8500000000004,68.27125,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,1,1,0,54,1,1,99.1,5437.1,0,5351.4,98.85636363636364,4,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,True
0,0,0,0,1,1,1,20.2,20.2,1,20.2,10.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,66,1,1,106.05,6981.35,1,6999.3,104.19925373134329,4,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True
1,0,0,0,56,1,1,105.35,5794.45,0,5899.599999999999,101.65701754385965,4,False,True,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True
1,0,0,1,18,1,1,45.65,747.2,0,821.6999999999999,39.32631578947369,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,1,1,16,1,1,79.95,1267.95,0,1279.2,74.58529411764707,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
0,0,0,0,68,1,1,54.45,3674.95,0,3702.6000000000004,53.26014492753623,2,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False
0,1,1,0,53,1,0,25.1,1275.6,0,1330.3000000000002,23.62222222222222,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,1,1,72,1,0,84.7,5893.9,0,6098.400000000001,80.73835616438356,5,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,True
1,0,0,0,9,1,1,75.85,724.65,0,682.65,72.465,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,30,1,1,48.8,1536.75,0,1464.0,49.57258064516129,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,0,0,0,36,1,1,99.15,3615.6,1,3569.4,97.71891891891892,3,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,18,0,1,35.2,607.3,0,633.6,31.963157894736838,2,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
0,1,1,1,55,1,0,76.25,4154.55,0,4193.75,74.18839285714286,4,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True
0,0,1,0,39,0,0,55.9,2184.35,1,2180.1,54.60875,4,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False
1,0,0,0,21,1,1,82.35,1852.85,1,1729.35,84.22045454545454,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,0,0,2,0,1,40.4,77.15,1,80.8,25.71666666666667,3,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False
1,1,0,0,33,1,1,24.9,847.8,0,821.6999999999999,24.935294117647057,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,0,44,0,0,54.3,2390.45,0,2389.2,53.121111111111105,4,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False
0,0,1,1,30,1,0,66.3,1923.5,0,1989.0,62.04838709677419,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,0,1,0,71,1,1,20.9,1493.2,0,1483.8999999999999,20.73888888888889,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
